Precinct TEVS,Ballot Page,ballot Side,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000123,2,3,PROP_64,YES,81,124,43,0,~  5OR,PROPOSITION 64 MARIJUAN,YES,81,125,0,-1,0,1,39,   0.00%,5OR.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000123,2,3,PROP_65,NO,82,124,42,0,~  5OR,PROPOSITION 65 CARRYOUT,NO,82,125,0,-1,0,1,44,   0.00%,5OR.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000123,2,3,PROP_65,YES,38,124,86,0,~  5OR,PROPOSITION 65 CARRYOUT,YES,38,125,0,-1,0,1,44,   0.00%,5OR.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000123,2,3,PROP_66,NO,62,124,62,0,~  5OR,PROPOSITION 66 DEATH PE,NO,62,125,0,-1,0,1,12,   0.00%,5OR.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000123,2,3,PROP_66,YES,50,124,74,0,~  5OR,PROPOSITION 66 DEATH PE,YES,50,125,0,-1,0,1,12,   0.00%,5OR.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000123,2,3,PROP_67,NO,83,124,41,0,~  5OR,PROPOSITION 67 BAN ON S,NO,83,125,0,-1,0,1,44,   0.00%,5OR.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000123,2,3,PROP_67,YES,39,124,85,0,~  5OR,PROPOSITION 67 BAN ON S,YES,39,125,0,-1,0,1,44,   0.00%,5OR.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000123,1,1,STATEASS2,JIM_WOOD,62,125,63,0,~  5OR,"STATE ASSEMBLY, DISTRIC",JIM WOOD,62,125,0,0,0,0,16,   0.00%,"5OR.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000123,1,1,STATEASS2,KEN_ANTON,46,125,79,0,~  5OR,"STATE ASSEMBLY, DISTRIC",KEN ANTON,46,125,0,0,0,0,16,   0.00%,"5OR.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000123,1,1,USREP,DALE_K_MENSING,53,125,72,0,~  5OR,US REPRESENTATIVE IN CO,DALE K. MENSING,53,125,0,0,0,0,12,   0.00%,"5OR.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000123,1,1,USREP,JARED_W_HUFFMAN,65,125,60,0,~  5OR,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,65,125,0,0,0,0,12,   0.00%,"5OR.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000123,1,1,USSEN,KAMALA_D_HARRIS,61,125,64,0,~  5OR,US SENATOR,KAMALA D. HARRIS,61,125,0,0,0,0,29,   0.00%,5OR.US SENATOR.KAMALA D. HARRIS
000123,1,1,USSEN,LORETTA_L_SANCHEZ,32,125,93,0,~  5OR,US SENATOR,LORETTA L. SANCHEZ,32,125,0,0,0,0,29,   0.00%,5OR.US SENATOR.LORETTA L. SANCHEZ
000124,2,3,MEAS_Q,NO,45,94,49,0,~  5PA-3,MEASURE Q HUMBOLDT COUN,NO,45,94,0,0,0,0,5,   0.00%,5PA-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000124,2,3,MEAS_Q,YES,40,94,54,0,~  5PA-3,MEASURE Q HUMBOLDT COUN,YES,40,94,0,0,0,0,5,   0.00%,5PA-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000124,2,3,MEAS_R,NO,60,188,128,60,~  5PA-3,MEASURE R HUMBOLDT COUN,NO,47,94,13,94,13,94,9, 144.44%,5PA-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000124,2,3,MEAS_R,YES,117,188,71,109,~  5PA-3,MEASURE R HUMBOLDT COUN,YES,38,94,79,94,79,94,9, 877.78%,5PA-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
,,,,,0,0,0,0,~  5PA-3,MEASURE S HUMBOLDT COUN,NO,13,94,-13,-94,13,94,65,  20.00%,5PA-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
,,,,,0,0,0,0,~  5PA-3,MEASURE S HUMBOLDT COUN,YES,78,94,-78,-94,78,94,65, 120.00%,5PA-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000124,2,3,MEAS_U,NO,40,94,54,0,~  5PA-3,MEASURE U LOCAL TRANSPO,NO,40,94,0,0,0,0,9,   0.00%,5PA-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000124,2,3,MEAS_U,YES,49,94,45,0,~  5PA-3,MEASURE U LOCAL TRANSPO,YES,49,94,0,0,0,0,9,   0.00%,5PA-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000124,2,3,MEAS_V,NO,40,94,54,0,~  5PA-3,MEASURE V MOBILE HOME P,NO,40,94,0,0,0,0,6,   0.00%,5PA-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000124,2,3,MEAS_V,YES,46,94,48,0,~  5PA-3,MEASURE V MOBILE HOME P,YES,46,94,0,0,0,0,6,   0.00%,5PA-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000124,1,1,PRES,DONALD_J_TRUMP,28,94,66,0,~  5PA-3,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,28,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000124,1,1,PRES,GARY_JOHNSON,3,94,91,0,~  5PA-3,PRESIDENT AND VICE PRES,GARY JOHNSON      and,3,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000124,1,1,PRES,GLORIAYESTELA_LA_RIVA,3,94,91,0,~  5PA-3,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,3,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000124,1,1,PRES,HILLARY_CLINTON,56,94,38,0,~  5PA-3,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,56,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000124,1,1,PRES,JILL_STEIN,1,94,93,0,~  5PA-3,PRESIDENT AND VICE PRES,JILL STEIN      and A,1,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000124,1,1,PRES,Write_in,2,94,92,0,~  5PA-3,PRESIDENT AND VICE PRES,Write_in,2,94,0,0,0,0,28,   0.00%,5PA-3.PRESIDENT AND VICE PRESIDENT.Write_in
000124,1,1,PROP_51,NO,54,94,40,0,~  5PA-3,PROPOSITION 51 SCHOOL B,NO,54,94,0,0,0,0,16,   0.00%,5PA-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000124,1,1,PROP_51,YES,38,94,56,0,~  5PA-3,PROPOSITION 51 SCHOOL B,YES,38,94,0,0,0,0,16,   0.00%,5PA-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000124,1,1,PROP_52,NO,23,94,71,0,~  5PA-3,PROPOSITION 52 MEDI-CAL,NO,23,94,0,0,0,0,43,   0.00%,5PA-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000124,1,1,PROP_52,YES,66,94,28,0,~  5PA-3,PROPOSITION 52 MEDI-CAL,YES,66,94,0,0,0,0,43,   0.00%,5PA-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000124,1,1,PROP_53,NO,42,94,52,1,~  5PA-3,PROPOSITION 53 REVENUE ,NO,41,94,1,0,1,0,4,  25.00%,5PA-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000124,1,1,PROP_53,YES,46,94,48,1,~  5PA-3,PROPOSITION 53 REVENUE ,YES,45,94,1,0,1,0,4,  25.00%,5PA-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000124,1,1,PROP_54,NO,31,94,63,0,~  5PA-3,PROPOSITION 54 LEGISLAT,NO,31,94,0,0,0,0,26,   0.00%,5PA-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000124,1,1,PROP_54,YES,57,94,37,0,~  5PA-3,PROPOSITION 54 LEGISLAT,YES,57,94,0,0,0,0,26,   0.00%,5PA-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000124,1,1,PROP_55,NO,31,94,63,1,~  5PA-3,PROPOSITION 55 TAX EXTE,NO,30,94,1,0,1,0,30,   3.33%,5PA-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000124,1,1,PROP_55,YES,60,94,34,1,~  5PA-3,PROPOSITION 55 TAX EXTE,YES,60,94,0,0,0,0,30,   0.00%,5PA-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000124,1,2,PROP_56,NO,28,94,66,1,~  5PA-3,PROPOSITION 56 CIGARETT,NO,28,94,0,0,0,0,37,   0.00%,"5PA-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000124,1,2,PROP_56,YES,66,94,28,1,~  5PA-3,PROPOSITION 56 CIGARETT,YES,65,94,1,0,1,0,37,   2.70%,"5PA-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000124,1,2,PROP_57,NO,34,94,60,0,~  5PA-3,PROPOSITION 57 CRIMINAL,NO,34,94,0,0,0,0,24,   0.00%,5PA-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000124,1,2,PROP_57,YES,58,94,36,0,~  5PA-3,PROPOSITION 57 CRIMINAL,YES,58,94,0,0,0,0,24,   0.00%,5PA-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000124,1,2,PROP_58,NO,18,94,76,0,~  5PA-3,PROPOSITION 58 ENGLISH ,NO,18,94,0,0,0,0,56,   0.00%,5PA-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000124,1,2,PROP_58,YES,74,94,20,0,~  5PA-3,PROPOSITION 58 ENGLISH ,YES,74,94,0,0,0,0,56,   0.00%,5PA-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000124,1,2,PROP_59,NO,33,94,61,1,~  5PA-3,PROPOSITION 59 CORPORAT,NO,33,94,0,0,0,0,19,   0.00%,5PA-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000124,1,2,PROP_59,YES,53,94,41,1,~  5PA-3,PROPOSITION 59 CORPORAT,YES,52,94,1,0,1,0,19,   5.26%,5PA-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000124,1,2,PROP_60,NO,58,94,36,0,~  5PA-3,PROPOSITION 60 ADULT FI,NO,58,94,0,0,0,0,33,   0.00%,5PA-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000124,1,2,PROP_60,YES,25,94,69,0,~  5PA-3,PROPOSITION 60 ADULT FI,YES,25,94,0,0,0,0,33,   0.00%,5PA-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000124,1,2,PROP_61,NO,38,94,56,1,~  5PA-3,PROPOSITION 61 STATE PR,NO,38,94,0,0,0,0,8,   0.00%,5PA-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000124,1,2,PROP_61,YES,47,94,47,1,~  5PA-3,PROPOSITION 61 STATE PR,YES,46,94,1,0,1,0,8,  12.50%,5PA-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000124,1,2,PROP_62,NO,48,94,46,0,~  5PA-3,PROPOSITION 62 DEATH PE,NO,48,94,0,0,0,0,6,   0.00%,5PA-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000124,1,2,PROP_62,YES,42,94,52,0,~  5PA-3,PROPOSITION 62 DEATH PE,YES,42,94,0,0,0,0,6,   0.00%,5PA-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000124,1,2,PROP_63,NO,42,94,52,0,~  5PA-3,PROPOSITION 63 FIREARMS,NO,42,94,0,0,0,0,9,   0.00%,5PA-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000124,1,2,PROP_63,YES,51,94,43,0,~  5PA-3,PROPOSITION 63 FIREARMS,YES,51,94,0,0,0,0,9,   0.00%,5PA-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000124,2,3,PROP_64,NO,23,94,71,0,~  5PA-3,PROPOSITION 64 MARIJUAN,NO,23,94,0,0,0,0,46,   0.00%,5PA-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000124,2,3,PROP_64,YES,69,94,25,0,~  5PA-3,PROPOSITION 64 MARIJUAN,YES,69,94,0,0,0,0,46,   0.00%,5PA-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000124,2,3,PROP_65,NO,61,94,33,1,~  5PA-3,PROPOSITION 65 CARRYOUT,NO,61,94,0,0,0,0,34,   0.00%,5PA-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000124,2,3,PROP_65,YES,28,94,66,1,~  5PA-3,PROPOSITION 65 CARRYOUT,YES,27,94,1,0,1,0,34,   2.94%,5PA-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000124,2,3,PROP_66,NO,51,94,43,0,~  5PA-3,PROPOSITION 66 DEATH PE,NO,51,94,0,0,0,0,20,   0.00%,5PA-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000124,2,3,PROP_66,YES,31,94,63,0,~  5PA-3,PROPOSITION 66 DEATH PE,YES,31,94,0,0,0,0,20,   0.00%,5PA-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000124,2,3,PROP_67,NO,31,94,63,0,~  5PA-3,PROPOSITION 67 BAN ON S,NO,31,94,0,0,0,0,29,   0.00%,5PA-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000124,2,3,PROP_67,YES,60,94,34,0,~  5PA-3,PROPOSITION 67 BAN ON S,YES,60,94,0,0,0,0,29,   0.00%,5PA-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000124,1,1,STATEASS2,JIM_WOOD,63,94,31,0,~  5PA-3,"STATE ASSEMBLY, DISTRIC",JIM WOOD,63,94,0,0,0,0,42,   0.00%,"5PA-3.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000124,1,1,STATEASS2,KEN_ANTON,21,94,73,0,~  5PA-3,"STATE ASSEMBLY, DISTRIC",KEN ANTON,21,94,0,0,0,0,42,   0.00%,"5PA-3.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000124,1,1,USREP,DALE_K_MENSING,27,94,67,0,~  5PA-3,US REPRESENTATIVE IN CO,DALE K. MENSING,27,94,0,0,0,0,38,   0.00%,"5PA-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000124,1,1,USREP,JARED_W_HUFFMAN,65,94,29,0,~  5PA-3,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,65,94,0,0,0,0,38,   0.00%,"5PA-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000124,1,1,USSEN,KAMALA_D_HARRIS,62,94,32,0,~  5PA-3,US SENATOR,KAMALA D. HARRIS,62,94,0,0,0,0,44,   0.00%,5PA-3.US SENATOR.KAMALA D. HARRIS
000124,1,1,USSEN,LORETTA_L_SANCHEZ,18,94,76,0,~  5PA-3,US SENATOR,LORETTA L. SANCHEZ,18,94,0,0,0,0,44,   0.00%,5PA-3.US SENATOR.LORETTA L. SANCHEZ
000125,2,4,MEAS_G,NO,74,218,144,0,~  5T--1,MEASURE G TRINIDAD PROP,NO,74,220,0,-2,0,2,50,   0.00%,5T--1.MEASURE G TRINIDAD PROPOSAL TO CONTINUE 3/4% TRANSACTION AND USE TAX..NO
000125,2,4,MEAS_G,YES,124,218,94,0,~  5T--1,MEASURE G TRINIDAD PROP,YES,124,220,0,-2,0,2,50,   0.00%,5T--1.MEASURE G TRINIDAD PROPOSAL TO CONTINUE 3/4% TRANSACTION AND USE TAX..YES
000125,2,3,MEAS_Q,NO,95,218,123,1,~  5T--1,MEASURE Q HUMBOLDT COUN,NO,94,220,1,-2,1,2,2,  50.00%,5T--1.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000125,2,3,MEAS_Q,YES,92,218,126,1,~  5T--1,MEASURE Q HUMBOLDT COUN,YES,92,220,0,-2,0,2,2,   0.00%,5T--1.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000125,2,3,MEAS_R,NO,110,218,108,1,~  5T--1,MEASURE R HUMBOLDT COUN,NO,109,220,1,-2,1,2,26,   3.85%,5T--1.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000125,2,3,MEAS_R,YES,83,218,135,1,~  5T--1,MEASURE R HUMBOLDT COUN,YES,83,220,0,-2,0,2,26,   0.00%,5T--1.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000125,2,3,MEAS_S,NO,55,218,163,0,~  5T--1,MEASURE S HUMBOLDT COUN,NO,55,220,0,-2,0,2,95,   0.00%,5T--1.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000125,2,3,MEAS_S,YES,150,218,68,0,~  5T--1,MEASURE S HUMBOLDT COUN,YES,150,220,0,-2,0,2,95,   0.00%,5T--1.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000125,2,3,MEAS_U,NO,81,218,137,0,~  5T--1,MEASURE U LOCAL TRANSPO,NO,81,220,0,-2,0,2,41,   0.00%,5T--1.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000125,2,3,MEAS_U,YES,122,218,96,0,~  5T--1,MEASURE U LOCAL TRANSPO,YES,122,220,0,-2,0,2,41,   0.00%,5T--1.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000125,2,3,MEAS_V,NO,86,218,132,0,~  5T--1,MEASURE V MOBILE HOME P,NO,86,220,0,-2,0,2,34,   0.00%,5T--1.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000125,2,3,MEAS_V,YES,120,218,98,0,~  5T--1,MEASURE V MOBILE HOME P,YES,120,220,0,-2,0,2,34,   0.00%,5T--1.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000125,1,1,PRES,DONALD_J_TRUMP,38,220,182,0,~  5T--1,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,38,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000125,1,1,PRES,GARY_JOHNSON,4,220,216,0,~  5T--1,PRESIDENT AND VICE PRES,GARY JOHNSON      and,4,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000125,1,1,PRES,GLORIAYESTELA_LA_RIVA,1,220,219,0,~  5T--1,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,1,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000125,1,1,PRES,HILLARY_CLINTON,152,220,68,0,~  5T--1,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,152,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000125,1,1,PRES,JILL_STEIN,16,220,204,0,~  5T--1,PRESIDENT AND VICE PRES,JILL STEIN      and A,16,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000125,1,1,PRES,Write_in,7,220,213,0,~  5T--1,PRESIDENT AND VICE PRES,Write_in,7,220,0,0,0,0,114,   0.00%,5T--1.PRESIDENT AND VICE PRESIDENT.Write_in
000125,1,1,PROP_51,NO,77,220,143,2,~  5T--1,PROPOSITION 51 SCHOOL B,NO,75,220,2,0,2,0,61,   3.28%,5T--1.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000125,1,1,PROP_51,YES,136,220,84,2,~  5T--1,PROPOSITION 51 SCHOOL B,YES,136,220,0,0,0,0,61,   0.00%,5T--1.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000125,1,1,PROP_52,NO,51,220,169,2,~  5T--1,PROPOSITION 52 MEDI-CAL,NO,51,220,0,0,0,0,106,   0.00%,5T--1.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000125,1,1,PROP_52,YES,159,220,61,2,~  5T--1,PROPOSITION 52 MEDI-CAL,YES,157,220,2,0,2,0,106,   1.89%,5T--1.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000125,1,1,PROP_53,NO,112,220,108,2,~  5T--1,PROPOSITION 53 REVENUE ,NO,112,220,0,0,0,0,24,   0.00%,5T--1.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000125,1,1,PROP_53,YES,90,220,130,2,~  5T--1,PROPOSITION 53 REVENUE ,YES,88,220,2,0,2,0,24,   8.33%,5T--1.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000125,1,1,PROP_54,NO,75,220,145,1,~  5T--1,PROPOSITION 54 LEGISLAT,NO,75,220,0,0,0,0,57,   0.00%,5T--1.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000125,1,1,PROP_54,YES,132,220,88,1,~  5T--1,PROPOSITION 54 LEGISLAT,YES,132,220,0,0,0,0,57,   0.00%,5T--1.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000125,1,2,PROP_55,NO,37,220,183,0,~  5T--1,PROPOSITION 55 TAX EXTE,NO,37,220,0,0,0,0,135,   0.00%,5T--1.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000125,1,2,PROP_55,YES,172,220,48,0,~  5T--1,PROPOSITION 55 TAX EXTE,YES,172,220,0,0,0,0,135,   0.00%,5T--1.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000125,1,2,PROP_56,NO,64,220,156,0,~  5T--1,PROPOSITION 56 CIGARETT,NO,64,220,0,0,0,0,87,   0.00%,"5T--1.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000125,1,2,PROP_56,YES,151,220,69,0,~  5T--1,PROPOSITION 56 CIGARETT,YES,151,220,0,0,0,0,87,   0.00%,"5T--1.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000125,1,2,PROP_57,NO,38,220,182,0,~  5T--1,PROPOSITION 57 CRIMINAL,NO,37,220,1,0,1,0,130,   0.77%,5T--1.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000125,1,2,PROP_57,YES,167,220,53,0,~  5T--1,PROPOSITION 57 CRIMINAL,YES,167,220,0,0,0,0,130,   0.00%,5T--1.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000125,1,2,PROP_58,NO,40,220,180,0,~  5T--1,PROPOSITION 58 ENGLISH ,NO,40,220,0,0,0,0,126,   0.00%,5T--1.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000125,1,2,PROP_58,YES,166,220,54,0,~  5T--1,PROPOSITION 58 ENGLISH ,YES,166,220,0,0,0,0,126,   0.00%,5T--1.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000125,1,2,PROP_59,NO,59,220,161,0,~  5T--1,PROPOSITION 59 CORPORAT,NO,59,220,0,0,0,0,83,   0.00%,5T--1.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
